timestamp,busErrorCount,framesPerSec,errorsPerSec,id10_count,id10_ageSec,id10_status,id1_count,id1_ageSec,id1_status,id7_count,id7_ageSec,id7_status,id4_count,id4_ageSec,id4_status,id2_count,id2_ageSec,id2_status,id5_count,id5_ageSec,id5_status,id8_count,id8_ageSec,id8_status,id11_count,id11_ageSec,id11_status,id12_count,id12_ageSec,id12_status,id3_count,id3_ageSec,id3_status,id9_count,id9_ageSec,id9_status,id6_count,id6_ageSec,id6_status,group_neos_seen,group_neos_missing,group_krakens_seen,group_krakens_missing,group_cancoders_seen,group_cancoders_missing
1771633179.373,0,191.97,0.00,60267,0.012,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771633180.375,0,709.77,0.00,60373,0.012,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771633181.375,0,193.94,0.00,60479,0.014,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771633182.375,0,749.81,0.00,60585,0.014,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771633183.376,0,209.74,0.00,60691,0.014,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771633184.380,0,775.23,0.00,60798,0.000,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771633185.381,0,210.86,0.00,60904,0.000,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771633186.382,0,777.56,0.00,61010,0.002,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771633187.383,0,211.92,0.00,61117,0.000,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771633188.388,0,776.21,0.00,61223,0.005,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771633189.388,0,212.94,0.00,61329,0.005,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771633190.388,0,780.97,0.00,61435,0.003,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771633191.390,0,212.49,0.00,61541,0.008,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
timestamp,busErrorCount,framesPerSec,errorsPerSec,m5_t2_id22_count,m5_t2_id22_ageSec,m5_t2_id22_status,m5_t2_id25_count,m5_t2_id25_ageSec,m5_t2_id25_status,m5_t2_id10_count,m5_t2_id10_ageSec,m5_t2_id10_status,group_neos_seen,group_neos_missing
1771633250.232,0,0.00,0.00,0,,MISSING,0,,MISSING,1,0.000,OK,1,2
1771633251.232,0,566.94,0.00,56,0.008,OK,106,0.009,OK,107,0.000,OK,3,0
1771633252.236,0,1.00,0.00,112,0.011,OK,212,0.013,OK,213,0.000,OK,3,0
1771633253.237,0,568.15,0.00,168,0.013,OK,319,0.000,OK,319,0.006,OK,3,0
1771633254.238,0,1.00,0.00,224,0.013,OK,425,0.000,OK,425,0.006,OK,3,0
1771633255.240,0,567.47,0.00,280,0.016,OK,531,0.003,OK,531,0.009,OK,3,0
1771633256.241,0,4.00,0.00,336,0.016,OK,637,0.004,OK,637,0.005,OK,3,0
1771633257.241,0,570.73,0.00,392,0.012,OK,743,0.004,OK,743,0.009,OK,3,0
1771633258.241,0,2.00,0.00,448,0.016,OK,849,0.004,OK,849,0.009,OK,3,0
1771633259.242,0,571.45,0.00,504,0.017,OK,955,0.004,OK,955,0.010,OK,3,0
1771633260.243,0,4.00,0.00,560,0.017,OK,1061,0.005,OK,1061,0.010,OK,3,0
1771633261.243,0,571.73,0.00,616,0.016,OK,1167,0.005,OK,1167,0.010,OK,3,0
1771633262.243,0,6.00,0.00,672,0.017,OK,1273,0.005,OK,1273,0.011,OK,3,0
1771633263.244,0,573.58,0.00,728,0.019,OK,1380,0.000,OK,1379,0.007,OK,3,0
1771633264.245,0,6.00,0.00,784,0.019,OK,1486,0.000,OK,1485,0.012,OK,3,0
1771633265.246,0,573.19,0.00,840,0.019,OK,1592,0.002,OK,1591,0.013,OK,3,0
1771633266.247,0,7.00,0.00,897,0.000,OK,1698,0.002,OK,1697,0.013,OK,3,0
1771633267.252,0,571.77,0.00,953,0.006,OK,1804,0.008,OK,1804,0.000,OK,3,0
1771633268.253,0,7.00,0.00,1009,0.002,OK,1910,0.008,OK,1910,0.000,OK,3,0
1771633269.253,0,574.64,0.00,1065,0.007,OK,2016,0.008,OK,2017,0.000,OK,3,0
1771633270.254,0,6.99,0.00,1121,0.008,OK,2122,0.008,OK,2123,0.000,OK,3,0
1771633271.255,0,574.93,0.00,1177,0.008,OK,2228,0.010,OK,2229,0.000,OK,3,0
1771633272.259,0,7.97,0.00,1233,0.010,OK,2335,0.000,OK,2335,0.005,OK,3,0
1771633273.260,0,574.24,0.00,1289,0.013,OK,2441,0.000,OK,2441,0.006,OK,3,0
1771633274.262,0,8.98,0.00,1345,0.015,OK,2547,0.003,OK,2547,0.004,OK,3,0
1771633275.263,0,575.54,0.00,1401,0.010,OK,2653,0.003,OK,2653,0.008,OK,3,0
1771633276.264,0,8.99,0.00,1457,0.016,OK,2759,0.003,OK,2759,0.009,OK,3,0
1771633277.265,0,576.22,0.00,1513,0.017,OK,2865,0.003,OK,2865,0.010,OK,3,0
1771633278.265,0,10.00,0.00,1569,0.018,OK,2971,0.005,OK,2971,0.009,OK,3,0
1771633279.266,0,578.55,0.00,1625,0.015,OK,3078,0.000,OK,3077,0.011,OK,3,0
1771633280.266,0,10.00,0.00,1681,0.018,OK,3183,0.006,OK,3183,0.011,OK,3,0
1771633281.267,0,577.81,0.00,1737,0.019,OK,3290,0.000,OK,3289,0.007,OK,3,0
1771633282.269,0,11.98,0.00,1794,0.000,OK,3396,0.002,OK,3395,0.013,OK,3,0
1771633283.269,0,578.92,0.00,1849,0.020,OK,3502,0.002,OK,3501,0.013,OK,3,0
1771633284.275,0,12.92,0.00,1906,0.006,OK,3608,0.008,OK,3608,0.000,OK,3,0
1771633285.277,0,579.67,0.00,1962,0.008,OK,3714,0.009,OK,3714,0.003,OK,3,0
1771633286.281,0,17.93,0.00,2018,0.006,OK,3821,0.000,OK,3821,0.005,OK,3,0
1771633287.281,0,584.68,0.00,2074,0.012,OK,3927,0.000,OK,3927,0.005,OK,3,0
1771633288.282,0,14.99,0.00,2130,0.013,OK,4032,0.014,OK,4033,0.005,OK,3,0
1771633289.285,0,582.34,0.00,2186,0.016,OK,4139,0.003,OK,4139,0.008,OK,3,0
1771633290.286,0,17.99,0.00,2242,0.013,OK,4245,0.004,OK,4245,0.009,OK,3,0
1771633291.287,0,584.47,0.00,2298,0.017,OK,4351,0.005,OK,4351,0.010,OK,3,0
1771633292.287,0,20.99,0.00,2354,0.018,OK,4457,0.005,OK,4457,0.010,OK,3,0
1771633293.287,0,586.99,0.00,2410,0.017,OK,4563,0.005,OK,4563,0.010,OK,3,0
1771633294.287,0,19.00,0.00,2466,0.016,OK,4669,0.004,OK,4669,0.010,OK,3,0
1771633295.288,0,586.82,0.00,2522,0.017,OK,4775,0.005,OK,4775,0.010,OK,3,0
1771633296.288,0,19.99,0.00,2578,0.018,OK,4881,0.005,OK,4881,0.007,OK,3,0
1771633297.288,0,585.93,0.00,2634,0.013,OK,4987,0.005,OK,4987,0.011,OK,3,0
1771633298.289,0,19.99,0.00,2690,0.018,OK,5093,0.006,OK,5093,0.011,OK,3,0
1771633299.290,0,588.25,0.00,2747,0.000,OK,5200,0.002,OK,5199,0.012,OK,3,0
1771633300.291,0,21.97,0.00,2803,0.000,OK,5306,0.002,OK,5305,0.012,OK,3,0
1771633301.293,0,588.88,0.00,2859,0.000,OK,5412,0.004,OK,5411,0.014,OK,3,0
1771633302.297,0,22.91,0.00,2915,0.006,OK,5518,0.008,OK,5518,0.000,OK,3,0
1771633303.298,0,590.28,0.00,2971,0.007,OK,5624,0.009,OK,5625,0.000,OK,3,0
1771633304.299,0,24.99,0.00,3027,0.007,OK,5730,0.009,OK,5731,0.000,OK,3,0
1771633305.304,0,590.22,0.00,3083,0.011,OK,5837,0.000,OK,5837,0.005,OK,3,0
1771633306.304,0,24.99,0.00,3139,0.012,OK,5943,0.000,OK,5943,0.005,OK,3,0
1771633307.304,0,592.97,0.00,3195,0.012,OK,6049,0.000,OK,6049,0.002,OK,3,0
1771633308.305,0,24.98,0.00,3251,0.007,OK,6155,0.000,OK,6155,0.005,OK,3,0
1771633309.305,0,591.65,0.00,3307,0.013,OK,6261,0.000,OK,6261,0.006,OK,3,0
1771633310.306,0,24.99,0.00,3363,0.014,OK,6367,0.000,OK,6367,0.006,OK,3,0
1771633311.307,0,592.07,0.00,3419,0.015,OK,6473,0.002,OK,6473,0.007,OK,3,0
1771633312.308,0,24.99,0.00,3475,0.013,OK,6579,0.003,OK,6579,0.008,OK,3,0
1771633313.309,0,592.41,0.00,3531,0.016,OK,6685,0.004,OK,6685,0.009,OK,3,0
1771633314.310,0,25.98,0.00,3587,0.017,OK,6791,0.004,OK,6791,0.005,OK,3,0
1771633315.310,0,593.86,0.00,3643,0.017,OK,6897,0.005,OK,6897,0.009,OK,3,0
1771633316.310,0,25.99,0.00,3699,0.016,OK,7003,0.004,OK,7003,0.010,OK,3,0
1771633317.311,0,595.48,0.00,3755,0.018,OK,7110,0.000,OK,7109,0.011,OK,3,0
1771633318.311,0,27.99,0.00,3811,0.018,OK,7216,0.000,OK,7215,0.009,OK,3,0
1771633319.312,0,593.90,0.00,3867,0.015,OK,7321,0.006,OK,7321,0.011,OK,3,0
1771633320.313,0,29.95,0.00,3923,0.020,OK,7429,0.000,OK,7427,0.012,OK,3,0
1771633321.313,0,596.86,0.00,3979,0.019,OK,7535,0.000,OK,7533,0.008,OK,3,0
1771633322.314,0,28.99,0.00,4035,0.020,OK,7641,0.000,OK,7639,0.013,OK,3,0
1771633323.314,0,596.71,0.00,4091,0.019,OK,7747,0.000,OK,7745,0.012,OK,3,0
1771633324.317,0,30.92,0.00,4148,0.000,OK,7853,0.003,OK,7851,0.016,OK,3,0
1771633325.320,0,597.23,0.00,4204,0.003,OK,7959,0.006,OK,7958,0.000,OK,3,0
1771633326.322,0,32.94,0.00,4260,0.003,OK,8065,0.008,OK,8065,0.000,OK,3,0
1771633327.322,0,599.75,0.00,4316,0.004,OK,8171,0.008,OK,8171,0.000,OK,3,0
1771633328.325,0,32.91,0.00,4372,0.008,OK,8277,0.011,OK,8278,0.000,OK,3,0
1771633329.325,0,600.88,0.00,4428,0.008,OK,8383,0.010,OK,8384,0.000,OK,3,0
1771633330.326,0,33.97,0.00,4484,0.008,OK,8489,0.009,OK,8490,0.000,OK,3,0
1771633331.328,0,601.13,0.00,4540,0.009,OK,8596,0.000,OK,8596,0.002,OK,3,0
1771633332.330,0,34.91,0.00,4596,0.012,OK,8702,0.003,OK,8702,0.004,OK,3,0
1771633333.331,0,601.76,0.00,4652,0.010,OK,8808,0.003,OK,8808,0.004,OK,3,0
1771633334.331,0,35.97,0.00,4708,0.013,OK,8914,0.004,OK,8914,0.005,OK,3,0
1771633335.332,0,603.72,0.00,4764,0.013,OK,9020,0.002,OK,9020,0.006,OK,3,0
1771633336.333,0,37.96,0.00,4820,0.014,OK,9127,0.001,OK,9126,0.007,OK,3,0
1771633337.333,0,603.88,0.00,4876,0.014,OK,9233,0.000,OK,9232,0.007,OK,3,0
1771633338.334,0,37.98,0.00,4932,0.015,OK,9339,0.001,OK,9338,0.007,OK,3,0
1771633339.334,0,605.58,0.00,4988,0.015,OK,9445,0.001,OK,9444,0.008,OK,3,0
1771633340.334,0,38.00,0.00,5044,0.015,OK,9551,0.001,OK,9550,0.006,OK,3,0
1771633341.335,0,606.64,0.00,5100,0.016,OK,9659,0.000,OK,9656,0.008,OK,3,0
1771633342.335,0,37.99,0.00,5156,0.016,OK,9765,0.000,OK,9762,0.009,OK,3,0
1771633343.336,0,605.65,0.00,5212,0.016,OK,9871,0.000,OK,9868,0.008,OK,3,0
1771633344.337,0,38.97,0.00,5268,0.017,OK,9977,0.001,OK,9975,0.000,OK,3,0
1771633345.342,0,604.06,0.00,5325,0.000,OK,10083,0.006,OK,10081,0.005,OK,3,0
1771633346.342,0,42.99,0.00,5381,0.000,OK,10189,0.006,OK,10187,0.002,OK,3,0
1771633347.343,0,609.33,0.00,5437,0.000,OK,10295,0.007,OK,10293,0.006,OK,3,0
1771633348.344,0,43.95,0.00,5493,0.002,OK,10401,0.007,OK,10400,0.000,OK,3,0
1771633349.344,0,612.68,0.00,5549,0.002,OK,10507,0.008,OK,10507,0.000,OK,3,0
1771633350.345,0,44.97,0.00,5605,0.002,OK,10613,0.009,OK,10613,0.000,OK,3,0
1771633351.347,0,612.92,0.00,5662,0.002,OK,10719,0.010,OK,10720,0.000,OK,3,0
1771633352.347,0,44.98,0.00,5718,0.002,OK,10825,0.011,OK,10825,0.002,OK,3,0
1771633353.348,0,612.80,0.00,5774,0.002,OK,10931,0.010,OK,10932,0.000,OK,3,0
1771633354.350,0,47.87,0.00,5830,0.005,OK,11038,0.000,OK,11038,0.003,OK,3,0
1771633355.351,0,614.55,0.00,5886,0.005,OK,11143,0.014,OK,11144,0.004,OK,3,0
1771633356.351,0,48.00,0.00,5942,0.005,OK,11250,0.000,OK,11250,0.004,OK,3,0
1771633357.352,0,614.18,0.00,5998,0.006,OK,11356,0.000,OK,11356,0.005,OK,3,0
1771633358.354,0,47.91,0.00,6054,0.008,OK,11462,0.003,OK,11462,0.006,OK,3,0
1771633359.355,0,616.50,0.00,6110,0.008,OK,11568,0.003,OK,11568,0.005,OK,3,0
1771633360.356,0,61.92,0.00,6231,0.009,OK,11739,0.005,OK,11739,0.007,OK,3,0
1771633361.356,0,778.94,0.00,6337,0.009,OK,11895,0.004,OK,11895,0.008,OK,3,0
1771633362.357,0,65.94,0.00,6443,0.010,OK,12051,0.006,OK,12051,0.008,OK,3,0
1771633363.358,0,784.61,0.00,6549,0.010,OK,12208,0.000,OK,12207,0.009,OK,3,0
1771633364.358,0,65.97,0.00,6655,0.010,OK,12364,0.000,OK,12363,0.008,OK,3,0
1771633365.358,0,782.91,0.00,6761,0.010,OK,12520,0.000,OK,12519,0.009,OK,3,0
1771633366.360,0,65.88,0.00,6867,0.012,OK,12676,0.002,OK,12675,0.011,OK,3,0
1771633367.361,0,783.57,0.00,6974,0.000,OK,12832,0.002,OK,12831,0.011,OK,3,0
1771633368.364,0,64.81,0.00,7081,0.000,OK,12988,0.005,OK,12987,0.013,OK,3,0
1771633369.365,0,781.59,0.00,7187,0.002,OK,13144,0.007,OK,13143,0.016,OK,3,0
1771633370.366,0,69.98,0.00,7294,0.000,OK,13300,0.007,OK,13299,0.016,OK,3,0
1771633371.367,0,786.66,0.00,7400,0.002,OK,13457,0.000,OK,13455,0.018,OK,3,0
1771633372.368,0,69.98,0.00,7506,0.002,OK,13613,0.001,OK,13612,0.000,OK,3,0
1771633373.369,0,787.32,0.00,7612,0.003,OK,13769,0.001,OK,13768,0.000,OK,3,0
1771633374.369,0,70.98,0.00,7718,0.003,OK,13925,0.002,OK,13925,0.000,OK,3,0
1771633375.369,0,789.67,0.00,7825,0.001,OK,14081,0.002,OK,14082,0.000,OK,3,0
1771633376.374,0,70.68,0.00,7931,0.005,OK,14237,0.006,OK,14238,0.000,OK,3,0
1771633377.375,0,788.27,0.00,8037,0.006,OK,14394,0.000,OK,14394,0.005,OK,3,0
1771633378.377,0,71.87,0.00,8143,0.007,OK,14550,0.002,OK,14550,0.007,OK,3,0
1771633379.378,0,787.89,0.00,8249,0.008,OK,14706,0.004,OK,14706,0.008,OK,3,0
1771633380.379,0,74.93,0.00,8355,0.009,OK,14862,0.004,OK,14862,0.006,OK,3,0
1771633381.379,0,791.88,0.00,8461,0.009,OK,15018,0.004,OK,15018,0.009,OK,3,0
1771633382.379,0,73.00,0.00,8567,0.009,OK,15174,0.004,OK,15174,0.008,OK,3,0
1771633383.379,0,789.96,0.00,8673,0.009,OK,15330,0.004,OK,15330,0.008,OK,3,0
1771633384.380,0,72.97,0.00,8779,0.010,OK,15486,0.004,OK,15486,0.005,OK,3,0
1771633385.380,0,791.36,0.00,8885,0.010,OK,15642,0.005,OK,15642,0.010,OK,3,0
1771633386.383,0,75.76,0.00,8991,0.012,OK,15799,0.003,OK,15798,0.012,OK,3,0
1771633387.389,0,790.35,0.00,9098,0.006,OK,15956,0.000,OK,15954,0.018,OK,3,0
1771633388.390,0,78.94,0.00,9204,0.007,OK,16112,0.001,OK,16111,0.000,OK,3,0
1771633389.391,0,796.62,0.00,9310,0.007,OK,16268,0.001,OK,16267,0.000,OK,3,0
1771633390.392,0,79.93,0.00,9417,0.001,OK,16424,0.002,OK,16424,0.000,OK,3,0
1771633391.392,0,796.98,0.00,9523,0.000,OK,16580,0.002,OK,16580,0.001,OK,3,0
1771633392.392,0,78.99,0.00,9629,0.000,OK,16736,0.002,OK,16736,0.001,OK,3,0
1771633393.408,0,713.37,0.00,9722,0.088,OK,16875,0.058,OK,16875,0.066,OK,3,0
1771633394.410,0,87.78,0.00,9842,0.007,OK,17051,0.000,OK,17049,0.018,OK,3,0
1771633395.411,0,806.29,0.00,9948,0.003,OK,17207,0.001,OK,17206,0.000,OK,3,0
1771633396.412,0,90.92,0.00,10055,0.000,OK,17363,0.002,OK,17363,0.001,OK,3,0
1771633397.413,0,806.42,0.00,10160,0.008,OK,17519,0.001,OK,17519,0.000,OK,3,0
1771633398.414,0,90.92,0.00,10267,0.002,OK,17675,0.003,OK,17676,0.000,OK,3,0
1771633399.414,0,806.70,0.00,10373,0.000,OK,17831,0.002,OK,17831,0.001,OK,3,0
1771633400.418,0,91.65,0.00,10479,0.006,OK,17988,0.000,OK,17988,0.005,OK,3,0
1771633401.420,0,808.09,0.00,10585,0.007,OK,18144,0.000,OK,18144,0.006,OK,3,0
1771633402.421,0,92.98,0.00,10691,0.008,OK,18300,0.003,OK,18300,0.007,OK,3,0
1771633403.421,0,808.80,0.00,10797,0.008,OK,18456,0.003,OK,18456,0.007,OK,3,0
1771633404.421,0,92.99,0.00,10903,0.007,OK,18612,0.003,OK,18612,0.006,OK,3,0
1771633405.422,0,811.34,0.00,11009,0.008,OK,18768,0.002,OK,18768,0.008,OK,3,0
1771633406.422,0,91.99,0.00,11115,0.009,OK,18924,0.002,OK,18924,0.007,OK,3,0
1771633407.423,0,808.33,0.00,11221,0.009,OK,19080,0.004,OK,19080,0.009,OK,3,0
1771633408.423,0,94.95,0.00,11327,0.010,OK,19236,0.005,OK,19236,0.009,OK,3,0
1771633409.424,0,813.40,0.00,11433,0.010,OK,19393,0.000,OK,19392,0.010,OK,3,0
1771633410.426,0,97.83,0.00,11539,0.012,OK,19550,0.000,OK,19548,0.010,OK,3,0
1771633411.426,0,814.65,0.00,11645,0.013,OK,19705,0.002,OK,19704,0.012,OK,3,0
1771633412.426,0,96.98,0.00,11751,0.012,OK,19861,0.000,OK,19860,0.011,OK,3,0
1771633413.426,0,814.95,0.00,11858,0.000,OK,20017,0.002,OK,20016,0.012,OK,3,0
1771633414.427,0,97.93,0.00,11963,0.013,OK,20174,0.000,OK,20172,0.011,OK,3,0
1771633415.427,0,814.81,0.00,12069,0.012,OK,20329,0.003,OK,20328,0.012,OK,3,0
1771633416.428,0,95.97,0.00,12175,0.013,OK,20485,0.003,OK,20484,0.013,OK,3,0
1771633417.433,0,810.61,0.00,12282,0.000,OK,20642,0.006,OK,20640,0.018,OK,3,0
1771633418.434,0,97.93,0.00,12388,0.000,OK,20798,0.006,OK,20796,0.017,OK,3,0
1771633419.435,0,815.39,0.00,12494,0.000,OK,20954,0.002,OK,20952,0.019,OK,3,0
1771633420.435,0,100.91,0.00,12601,0.001,OK,21110,0.008,OK,21110,0.000,OK,3,0
1771633421.436,0,816.69,0.00,12707,0.000,OK,21266,0.008,OK,21265,0.001,OK,3,0
1771633422.436,0,99.97,0.00,12813,0.001,OK,21422,0.008,OK,21422,0.000,OK,3,0
1771633423.436,0,816.98,0.00,12919,0.000,OK,21578,0.002,OK,21577,0.001,OK,3,0
1771633424.442,0,100.45,0.00,13025,0.006,OK,21735,0.000,OK,21735,0.006,OK,3,0
1771633425.443,0,817.96,0.00,13131,0.007,OK,21891,0.002,OK,21891,0.006,OK,3,0
1771633426.443,0,101.97,0.00,13237,0.006,OK,22047,0.002,OK,22047,0.003,OK,3,0
1771633427.443,0,818.70,0.00,13343,0.007,OK,22203,0.002,OK,22203,0.006,OK,3,0
1771633428.444,0,100.94,0.00,13449,0.008,OK,22359,0.003,OK,22359,0.008,OK,3,0
1771633429.444,0,818.73,0.00,13555,0.007,OK,22515,0.003,OK,22515,0.007,OK,3,0
1771633430.445,0,101.97,0.00,13661,0.008,OK,22671,0.003,OK,22671,0.005,OK,3,0
1771633431.445,0,818.84,0.00,13767,0.008,OK,22827,0.003,OK,22827,0.007,OK,3,0
1771633432.446,0,104.90,0.00,13873,0.009,OK,22983,0.004,OK,22983,0.009,OK,3,0
1771633433.446,0,822.55,0.00,13979,0.009,OK,23139,0.004,OK,23139,0.009,OK,3,0
1771633434.447,0,105.93,0.00,14085,0.010,OK,23296,0.000,OK,23295,0.008,OK,3,0
1771633435.448,0,822.46,0.00,14191,0.010,OK,23452,0.000,OK,23451,0.009,OK,3,0
1771633436.450,0,105.80,0.00,14297,0.012,OK,23608,0.002,OK,23607,0.012,OK,3,0
1771633437.450,0,823.93,0.00,14403,0.012,OK,23765,0.000,OK,23763,0.011,OK,3,0
1771633438.451,0,106.90,0.00,14509,0.013,OK,23921,0.000,OK,23919,0.009,OK,3,0
1771633439.456,0,820.35,0.00,14616,0.000,OK,24077,0.007,OK,24075,0.018,OK,3,0
1771633440.457,0,107.93,0.00,14722,0.000,OK,24233,0.005,OK,24231,0.019,OK,3,0
1771633441.458,0,826.25,0.00,14829,0.000,OK,24389,0.008,OK,24388,0.001,OK,3,0
1771633442.459,0,111.91,0.00,14935,0.001,OK,24545,0.008,OK,24545,0.001,OK,3,0
1771633443.459,0,828.84,0.00,15041,0.001,OK,24701,0.009,OK,24701,0.000,OK,3,0
1771633444.464,0,111.45,0.00,15147,0.006,OK,24858,0.000,OK,24858,0.005,OK,3,0
1771633445.466,0,828.46,0.00,15253,0.008,OK,25014,0.002,OK,25014,0.007,OK,3,0
1771633446.466,0,111.95,0.00,15359,0.007,OK,25170,0.002,OK,25170,0.006,OK,3,0
1771633447.466,0,828.83,0.00,15465,0.008,OK,25326,0.000,OK,25326,0.007,OK,3,0
1771633448.467,0,112.96,0.00,15571,0.008,OK,25482,0.002,OK,25482,0.006,OK,3,0
1771633449.467,0,829.40,0.00,15677,0.009,OK,25638,0.003,OK,25638,0.008,OK,3,0
1771633450.468,0,112.94,0.00,15783,0.008,OK,25794,0.004,OK,25794,0.007,OK,3,0
1771633451.469,0,832.18,0.00,15889,0.009,OK,25950,0.002,OK,25950,0.008,OK,3,0
1771633452.469,0,113.98,0.00,15995,0.009,OK,26106,0.004,OK,26106,0.008,OK,3,0
1771633453.469,0,831.78,0.00,16101,0.010,OK,26262,0.005,OK,26262,0.010,OK,3,0
1771633454.470,0,113.96,0.00,16207,0.009,OK,26419,0.000,OK,26418,0.009,OK,3,0
1771633455.471,0,831.26,0.00,16313,0.011,OK,26575,0.000,OK,26574,0.010,OK,3,0
1771633456.472,0,115.84,0.00,16419,0.011,OK,26732,0.000,OK,26730,0.009,OK,3,0
1771633457.473,0,831.50,0.00,16525,0.013,OK,26887,0.002,OK,26886,0.012,OK,3,0
1771633458.474,0,114.82,0.00,16631,0.014,OK,27044,0.000,OK,27042,0.013,OK,3,0
1771633459.480,0,827.49,0.00,16738,0.000,OK,27200,0.006,OK,27198,0.017,OK,3,0
1771633460.480,0,116.96,0.00,16844,0.001,OK,27356,0.003,OK,27355,0.000,OK,3,0
1771633461.480,0,833.53,0.00,16950,0.001,OK,27512,0.008,OK,27511,0.000,OK,3,0
1771633462.481,0,114.96,0.00,17056,0.001,OK,27668,0.008,OK,27667,0.000,OK,3,0
1771633463.481,0,831.76,0.00,17162,0.001,OK,27824,0.007,OK,27823,0.000,OK,3,0
1771633464.482,0,117.89,0.00,17269,0.001,OK,27980,0.004,OK,27980,0.000,OK,3,0
1771633465.486,0,833.44,0.00,17375,0.005,OK,28137,0.000,OK,28137,0.005,OK,3,0
1771633466.487,0,118.93,0.00,17481,0.005,OK,28292,0.013,OK,28293,0.005,OK,3,0
1771633467.489,0,836.23,0.00,17587,0.008,OK,28449,0.003,OK,28449,0.006,OK,3,0
1771633468.490,0,120.88,0.00,17693,0.008,OK,28605,0.003,OK,28605,0.008,OK,3,0
1771633469.490,0,837.63,0.00,17799,0.009,OK,28761,0.003,OK,28761,0.008,OK,3,0
1771633470.491,0,122.95,0.00,17905,0.008,OK,28917,0.004,OK,28917,0.007,OK,3,0
1771633471.491,0,839.73,0.00,18011,0.009,OK,29073,0.004,OK,29073,0.006,OK,3,0
1771633472.492,0,124.88,0.00,18117,0.010,OK,29229,0.004,OK,29229,0.010,OK,3,0
1771633473.492,0,842.76,0.00,18223,0.010,OK,29385,0.005,OK,29385,0.009,OK,3,0
1771633474.493,0,124.97,0.00,18329,0.011,OK,29542,0.000,OK,29541,0.010,OK,3,0
1771633475.493,0,841.54,0.00,18435,0.011,OK,29698,0.000,OK,29697,0.008,OK,3,0
1771633476.495,0,125.75,0.00,18541,0.013,OK,29854,0.002,OK,29853,0.012,OK,3,0
1771633477.495,0,842.84,0.00,18647,0.012,OK,30010,0.002,OK,30009,0.012,OK,3,0
